OR_AY_S1,OR_AY_all,mean_U,mean_U_A1_all,mean_U_A0_all,mean_U_A1_S1,mean_U_A0_S1,p_A,p_Y,p_S,p_S_A1,p_S_A0,p_Y_A0,p_Y_A1,p_Y_A0_S1,p_Y_A1_S1,ub_OR_AY_all,lb_OR_AY_all,ub_OR_AY_S1,lb_OR_AY_S1,log_OR_AY_S1,log_OR_AY_all,covg_OR_AY_S1,covg_OR_AY_all
0.800427554281566,1.187956190392436,0.01632930320182192,0.02784417604267397,0.013290494494579872,0.6399601158897056,0.9627479148010377,0.2088,0.1106,0.224,0.39846743295019155,0.17795753286147623,0.10692618806875633,0.12452107279693486,0.24289772727272727,0.20432692307692307,1.460854345297999,0.9603614330444977,1.0713583256717367,0.5946510762742203,-0.22260925122596953,0.1722343434864445,1,1
0.4355615730981503,0.9327238159558549,-0.0022489495232363424,-0.014272722771962875,7.195131990178392e-4,0.6043824351543069,1.0006645384788289,0.198,0.102,0.2212,0.40606060606060607,0.17556109725685787,0.10324189526184539,0.09696969696969697,0.2585227272727273,0.1318407960199005,1.1732904352500955,0.7347198979839232,0.6046895694532286,0.30931915889995143,-0.8311191078427157,-0.06964613915282873,0,1
0.687249239846207,0.8695282575479523,-0.014394597616297416,-0.03632443323682622,-0.00893952362078126,0.6342401169457829,0.88572050723025475,0.1992,0.10780000000000001,0.2182,0.3634538152610442,0.18206793206793206,0.11038961038961038,0.09738955823293173,0.262002743484225,0.19613259668508287,1.0913900717216047,0.6864252474808107,0.9310582618733718,0.5029917012854556,-0.3750582580178491,-0.13980444709832654,0,1
0.6564850395754451,0.9107692337548278,0.011272322737403783,-0.012589505157207205,0.017089385258975617,0.6651743879820954,1.0279034320932776,0.196,0.1146,0.2214,0.38979591836734695,0.18034825870646767,0.11641791044776119,0.10714285714285714,0.27448275862068966,0.19895287958115182,1.1351675257478528,0.7246654654808897,0.8825929505372242,0.48453003543720413,-0.42085537365515474,-0.09346572472757231,0,1
0.6427752293559859,1.0089336661443535,0.017778390598107735,0.017970457207412836,0.017728315743336817,0.6540156411358833,0.956151266532825,0.2068,0.1086,0.2252,0.3897485493230174,0.18229954614220878,0.10842158345940495,0.109284332688588,0.26556016597510373,0.18858560794044665,1.2522296224450784,0.8069534645213423,0.8639251022805237,0.47455007619937656,-0.44196018139958454,0.008893997034298422,0,1
1.1517985298604245,1.3630222381888444,0.009997274905494121,0.010378718154972828,0.009900838864721378,0.706970425929079,0.9744698972240625,0.2018,0.1066,0.2172,0.37066402378592667,0.17840140315710348,0.10022550739163116,0.13181367690782952,0.23314606741573032,0.25935828877005346,1.6765348073338628,1.1020502840636532,1.5357336726870014,0.8607739605216661,0.14132465970519992,0.3097044682004054,1,0
0.6764122376510615,1.0337315089186563,0.01148207576610632,0.01589773340807357,0.010421967483014976,0.6644818004297327,1.0378095923655855,0.1936,0.113,0.2136,0.4059917355371901,0.16741071428571427,0.11235119047619048,0.11570247933884298,0.27111111111111114,0.2010178117048346,1.2833575671609454,0.8264328139683731,0.9097086181315254,0.49950984931073034,-0.39095256979278126,0.03317507981358824,0,1
0.6133784110108171,0.9176210186815795,-0.021171045156245474,-0.046466552533306525,-0.014957450170250906,0.6023947096605557,0.9053927967787953,0.1972,0.109,0.2182,0.38336713995943206,0.1776283009466866,0.11061285500747384,0.10243407707910751,0.28751753155680226,0.1984126984126984,1.1481735211522575,0.7270192371197534,0.8251975692968014,0.4522750214986654,-0.488773223534641,-0.0859708072811275,0,1
0.6945432528555414,0.9267860995318022,-0.055329185603900974,-0.0517409914608695,-0.05620391949946586,0.6956746977296359,0.9456547227218894,0.196,0.1046,0.2064,0.37551020408163266,0.16517412935323383,0.10597014925373134,0.09897959183673469,0.27259036144578314,0.20652173913043478,1.1643091797253786,0.7310430847102721,0.9389400304121082,0.5100788103328766,-0.3645008395973538,-0.07603248488360605,0,1
0.6380035977308873,0.9962517269405528,-0.0018423658858845887,-0.014729942521951046,0.0013353487222105814,0.6035325320598149,0.9847313847745399,0.1978,0.1024,0.2186,0.3993933265925177,0.17402144103714784,0.1024682124158564,0.10212335692618807,0.2621776504297994,0.1848101265822785,1.248508100750075,0.7882345523426447,0.8623231652594557,0.46824227978701594,-0.4494113565766208,-0.0037553154382583267,0,1
0.9366187123755074,1.2430615831976632,0.004984301629576511,0.03610104211187226,-0.002163518245107265,0.6954998930140238,0.9106447136511548,0.1868,0.1046,0.2196,0.4068522483940043,0.17658632562715199,0.10059026069847515,0.12205567451820129,0.2298050139275766,0.21842105263157896,1.5452999010584036,0.9929333068057156,1.260020908385625,0.6923718276990213,-0.06547900338518105,0.2175773553058665,1,1
0.7394088669929972,1.060676668150926,-0.004523615578890043,-0.009157493515663515,-0.0033462595844201332,0.666146790969351,1.0021310048631042,0.2026,0.107,0.2162,0.3889437314906219,0.17231000752445447,0.10584399297717582,0.11154985192497532,0.25327510917030566,0.20050761421319796,1.3172662463868285,0.8478681419523098,0.9957651007059184,0.5454326936137431,-0.3019042404051796,0.05890707063507711,0,1
0.659117647057967,0.9908523229312127,0.0016027857230656005,-0.021787173855576925,0.007626759216156634,0.7009108931224788,1.0270947829525756,0.2048,0.115,0.217,0.3779296875,0.17555331991951711,0.11519114688128773,0.1142578125,0.28653295128939826,0.20930232558139536,1.2252983610045125,0.7955827927175546,0.8823224140826937,0.48900857337789566,-0.4168532368046252,-0.00918977398935233,0,1
0.562715855571442,0.9220254322588394,-0.007041076188421301,-0.03166193044831918,-8.009950511044912e-4,0.6001683915044718,0.9885777201903418,0.2022,0.108,0.2246,0.3877349159248269,0.18325394835798445,0.10955126598144899,0.10187932739861523,0.26812585499316005,0.17091836734693877,1.1520382337850699,0.731737351597678,0.7635646765614165,0.4106436621482069,-0.574980475276048,-0.08118247201113246,0,1
0.5680200994414281,0.879112647419346,-0.025441354321693727,-0.040651319495465986,-0.021543323046003347,0.6193190895931141,0.9768619338477066,0.204,0.1012,0.2186,0.38235294117647056,0.17663316582914573,0.1035175879396985,0.09215686274509804,0.2460881934566145,0.1564102564102564,1.1074822615983884,0.6912675717775084,0.780416600582118,0.4089457161421419,-0.5655984745465251,-0.12884223544730072,0,1
0.6904819070465017,0.9542390268883679,0.026136327488485624,0.055636115320407104,0.018862507950771754,0.6623982286414725,0.9929530523084725,0.1978,0.1098,0.2172,0.42972699696663297,0.16479680877586636,0.11069558713537771,0.10616784630940344,0.25718608169440244,0.19294117647058823,1.1904599039842951,0.7586279495003083,0.927104093313231,0.5111089785548065,-0.37036550916037086,-0.04684108662294786,0,1
0.7396566281998668,1.072023101849351,-0.007572473877074376,0.002962431673558931,-0.010393178811523861,0.6689383167296737,0.9259282361428692,0.2112,0.101,0.2202,0.375,0.1787525354969574,0.09964503042596348,0.10606060606060606,0.23404255319148937,0.18434343434343434,1.33374989532023,0.8554432085574465,1.0031106247394603,0.5412994808808779,-0.3015692164187609,0.06954761264901077,1,1
0.7099784637459575,0.9613596570098583,0.008694118309584067,-0.0323401818301407,0.01948389008161071,0.6717901640067571,0.9415535764493099,0.2082,0.1126,0.2272,0.3919308357348703,0.18388481939883808,0.11341247789845921,0.10951008645533142,0.2733516483516483,0.2107843137254902,1.1912766887226922,0.7701236963740579,0.9446437480015119,0.5303249231826476,-0.3425206421589957,-0.03940668715512141,0,1
0.7019386782176322,0.8615384826515421,0.009538611273592101,-0.0015906392945366173,0.012251712158359799,0.6418301008631792,0.9705754049634794,0.196,0.1092,0.224,0.3989795918367347,0.18134328358208956,0.11194029850746269,0.09795918367346938,0.262002743484225,0.19948849104859334,1.0820435588085449,0.6795805399446588,0.9424635685934597,0.5190227580844049,-0.35390923173815436,-0.14903555465423396,0,1
0.7279905250676125,1.1322059562790958,-0.018109755576732167,0.031914392037383624,-0.029752456599346888,0.6947130282740227,0.9590448312478113,0.1888,0.1086,0.2018,0.4004237288135593,0.15557199211045364,0.10626232741617357,0.11864406779661017,0.2694136291600634,0.21164021164021163,1.407464244071515,0.9040982777995299,0.9829454280982041,0.5358365045792022,-0.3174672458871629,0.12416790340776436,0,1
0.6574440052683687,1.058429869582451,0.0028449708087399266,-3.244112065919031e-4,0.0036462503009648864,0.7171102196204099,1.0077857675521436,0.2018,0.1028,0.2186,0.40634291377601583,0.17113505387121022,0.10172889000250564,0.10703666997026759,0.26939970717423134,0.1951219512195122,1.3199223359507573,0.842239844913063,0.8821054514965025,0.4866772402879117,-0.41939568164673285,0.05678655487017489,0,1
0.6380366161606298,1.0043154021148941,0.016442120328262342,0.030224283460087074,0.012979334596442514,0.7101968503965482,1.019351203257234,0.2008,0.1132,0.2186,0.40039840637450197,0.1729229229229229,0.11311311311311312,0.11354581673306773,0.2865412445730825,0.20398009950248755,1.244817298482803,0.8043490653424212,0.852906578026401,0.47408706700025854,-0.4493596051829102,0.004306117468924277,0,1
0.7196356275286148,1.026994218588333,0.032883084499851625,0.03976922031011139,0.031217139075312875,0.749863144915516,1.009444118246465,0.1948,0.1098,0.2236,0.3932238193018481,0.1825633383010432,0.1092896174863388,0.11190965092402463,0.2653061224489796,0.206266318537859,1.2781554756237061,0.8188159471096422,0.965153763146505,0.5327772113838526,-0.3290102679470582,0.02663630151317863,0,1
0.7357200571799829,1.059875060005154,-0.008562899045023043,0.015076862928163633,-0.014718652540939816,0.6719093088422664,0.9755262621126521,0.2066,0.1106,0.2306,0.42110358180058083,0.18099319384925636,0.10940257121250314,0.11519845111326234,0.2590529247910863,0.2045977011494253,1.31046167000959,0.8513782674444637,0.9774387684494938,0.5507047290640266,-0.30690558969978177,0.05815103325734068,0,1
0.5755552527574963,0.7979043050856058,0.016781925340487253,-0.026867875663911925,0.027490531564480572,0.6654969208911078,0.9614882279770415,0.197,0.1114,0.2198,0.3979695431472081,0.17608966376089663,0.11556662515566625,0.09441624365482233,0.2531824611032532,0.16326530612244897,1.0040333896300915,0.6278763456562311,0.7865421842329261,0.41689351051856693,-0.5524200471619802,-0.22576660716220961,0,1
0.5450620165362265,0.797880296666903,-0.0030722825587410248,0.013895509481594332,-0.007463745352664677,0.6551237582282936,1.0081396685742223,0.2056,0.1134,0.21560000000000001,0.38035019455252916,0.1729607250755287,0.11782477341389729,0.0963035019455253,0.2678311499272198,0.16624040920716113,0.9984516148478181,0.6318231587021843,0.7436585866517693,0.3955151790972788,-0.6068556989830999,-0.22579669696089336,0,0
0.5596956994245824,1.0025987324745735,-0.0016770019171870017,-0.04336852719662051,0.009086839284800611,0.6083492258268758,0.9739020350661887,0.2052,0.1148,0.228,0.40545808966861596,0.18218419728233518,0.11474584801207852,0.11500974658869395,0.2886740331491713,0.18509615384615385,1.239174074325699,0.8055152937250759,0.749030766257979,0.41489039493893515,-0.580362036829579,0.0025953616080602246,0,1
0.817406770157658,0.9907374100081936,-0.007437005539844964,-0.010452633973690126,-0.006680269157771734,0.6579536423648557,0.976277087156986,0.2006,0.1104,0.209,0.3848454636091725,0.16487365524143108,0.11058293720290217,0.10967098703888335,0.26251896813353565,0.22538860103626943,1.2317071027089386,0.7908078464035694,1.09549328711435,0.606744962430955,-0.2016184253346846,-0.009305754528853292,1,1
0.7173043173023748,1.0726827162439623,0.006622664871851943,0.030318880273073865,9.555402467765656e-4,0.6657798333057413,0.9610485633330067,0.193,0.1114,0.219,0.4,0.17571251548946717,0.1100371747211896,0.11709844559585492,0.2609308885754584,0.20207253886010362,1.331464376822094,0.857860860402904,0.9648685610247214,0.5295102837358224,-0.3322550970439735,0.07016272210583634,0,1
0.5017317468288774,0.9458891501838338,-0.010295735615498168,0.024548190755131632,-0.019017608658008903,0.6492729174261186,1.0100721827175443,0.2002,0.1102,0.2264,0.42157842157842157,0.17754438609652412,0.11127781945486372,0.10589410589410589,0.28732394366197184,0.16824644549763032,1.1790079621957674,0.7527207998326386,0.6760586966881189,0.3689503009286003,-0.6896896709831122,-0.055629894191590666,0,1
0.6710737179468217,0.9995058940044698,-0.021239590311557238,-3.5275234804159697e-4,-0.02663211566398981,0.6818813533880272,1.0061208662902839,0.2052,0.1092,0.223,0.37719298245614036,0.18319073980875691,0.10920986411675894,0.10916179337231968,0.26373626373626374,0.1937984496124031,1.2411720923092902,0.7989081355001876,0.9036817033717516,0.4944489030650605,-0.3988762852329772,-4.942281061230198e-4,0,1
0.5850373255422042,0.9775621540836816,-0.019077412460629543,-0.02443542571451785,-0.01772616794606267,0.6235530142906158,0.9637755025492946,0.2014,0.109,0.2192,0.3833167825223436,0.17781116954670673,0.10944152266466316,0.10724925521350546,0.2746478873239437,0.18134715025906736,1.2171843241340545,0.7789562247116605,0.791920877884313,0.4283286338479391,-0.536079629440043,-0.022693404403700865,0,1
0.6273358585841513,1.1149376238908313,0.007808418728701828,0.030356217516155,0.0022977322156906253,0.6841468700395221,0.9793603703597836,0.1964,0.1132,0.2242,0.4134419551934827,0.17794922847187655,0.11100049776007964,0.12219959266802444,0.26853146853146853,0.18719211822660098,1.3777379511698942,0.8961966427416543,0.8431724675475175,0.463145228534675,-0.46627322213977496,0.10879846064842492,0,1
0.6946390744652869,1.169041184994141,0.002082400279571181,0.022261257056859392,-0.0027683345795685554,0.6988850129841897,1.0347464987955286,0.1938,0.1044,0.218,0.4231166150670795,0.16869263210121557,0.1014636566608782,0.11661506707946337,0.27941176470588236,0.2121951219512195,1.4535542805876143,0.9335070443432193,0.925901519114678,0.5181172359963959,-0.3643628856254194,0.1561839128309617,0,1
0.5177729647074824,0.7490852464341631,-0.03353690990105976,-0.04870014044589774,-0.029593247118228916,0.587642804464818,0.9816196684719464,0.2064,0.1066,0.2188,0.3856589147286822,0.17540322580645162,0.11189516129032258,0.08624031007751938,0.27011494252873564,0.16080402010050251,0.9463622378591113,0.5867968328497084,0.7064149727668101,0.3755551620567468,-0.6582184248711954,-0.2889024882774321,0,0
0.7608126854774923,0.9664889974799674,0.012868005184720097,-0.017002168278188543,0.02065563992013299,0.6783060159184079,0.9431780849742415,0.2068,0.108,0.2226,0.41005802707930367,0.17372667675239536,0.10867372667675239,0.10541586073500966,0.24238026124818576,0.1957547169811321,1.202604127718814,0.7707279008183455,1.0207117578197313,0.5637732364555704,-0.27336809402364914,-0.03408536427856134,1,1
0.6715947735796567,0.9587871838002172,-0.02357212743767845,-0.005245531265944299,-0.027983243637822897,0.6423038743133656,0.9723619449791809,0.194,0.1084,0.2148,0.3865979381443299,0.17344913151364763,0.10918114143920596,0.10515463917525773,0.2646638054363376,0.19466666666666665,1.1992086398030823,0.7600561274078087,0.9086205480628358,0.4924511183293484,-0.39810013585242543,-0.042086143427998796,0,1
0.7269149964969759,1.0911590993399611,0.02025814905197091,-0.003005282239193517,0.025800353336790174,0.682470897342017,0.9711333341261857,0.1924,0.1104,0.2216,0.41372141372141374,0.17582961862308075,0.10871718672610203,0.11746361746361747,0.26901408450704223,0.21105527638190955,1.3547642207227817,0.8724273376133612,0.9710225009930239,0.5407913657675273,-0.31894573194775383,0.08724052512815395,0,1
0.604726751147794,1.0354192575681265,0.02403813109067935,0.040961456194081765,0.01970633800342312,0.6615122543019102,1.0078581513404696,0.2038,0.113,0.2324,0.42983316977428854,0.18186385330319016,0.11228334589299171,0.11579980372914622,0.30248618784530384,0.20776255707762556,1.2803600911837194,0.8315243731978559,0.7979739953812298,0.45553006799478485,-0.5029785739717093,0.03480642447063729,0,1
0.613834639739979,1.0842003054938871,0.03761868092229069,0.08035328160620683,0.027424620863184614,0.7006489906755804,1.0285295774096683,0.1926,0.1098,0.2256,0.45067497403946,0.17190983403517462,0.10824869952935348,0.11630321910695743,0.2780979827089337,0.1912442396313364,1.3470853928059734,0.8661686618747002,0.8188448734734968,0.45710105161669196,-0.4880297034915637,0.08084266961300325,0,1
0.5981574413883719,0.9947381340649408,-0.03702273378740512,-0.023090043478262417,-0.04065078246130086,0.6919204663951104,0.9699345671633264,0.2066,0.103,0.207,0.3697967086156825,0.16460801613309806,0.1031005797832115,0.10261374636979671,0.25880551301684535,0.17277486910994763,1.2416942402497304,0.7905891113048127,0.8185230203409133,0.4331003200581938,-0.5139012797699144,-0.00527575830624404,0,1
0.4483621259314889,0.8318963315454961,-0.011398154700817339,0.00977556973465686,-0.016632168398885417,0.6867827640902763,0.9843825511064763,0.1982,0.0994,0.2122,0.3834510595358224,0.1698677974557246,0.10251933150411574,0.08678102926337034,0.2907488986784141,0.15526315789473685,1.055995364344957,0.6484077343100106,0.6159559523833104,0.32243314041179777,-0.8021540562678883,-0.18404744743215837,0,1
0.7440618387805421,1.115763160229637,0.007747398531605181,0.026433210796186855,0.003163207976035331,0.6987198548856361,0.9375516960038779,0.197,0.1128,0.2204,0.4131979695431472,0.17310087173100872,0.11058530510585306,0.1218274111675127,0.26187050359712233,0.20884520884520885,1.3788391070391095,0.8968140523856948,0.9944985087814622,0.5534152161398205,-0.2956311309625282,0.10953861942038617,0,1
0.8637445573279746,1.169682991865252,0.0060818430777362575,0.031303434885395595,-1.763352190219508e-4,0.7463536445547571,1.038164465837384,0.1988,0.1036,0.2178,0.4134808853118712,0.1692461308037943,0.10059910134797803,0.11569416498993963,0.2345132743362832,0.20924574209245742,1.4526379349706324,0.9353117570292354,1.1595426518798984,0.6401659548090781,-0.1464782051322958,0.15673276497314498,1,1
0.8448916226135328,1.1305334810352,-0.0019679073850521044,0.016994034483636726,-0.006714319940830429,0.6849454854384042,0.9356436158054022,0.2002,0.11,0.2178,0.4195804195804196,0.16729182295573894,0.10752688172043011,0.11988011988011989,0.2257100149476831,0.1976190476190476,1.3977897636490715,0.9082866761830029,1.1388709327861246,0.6235141766141059,-0.16854691711272057,0.12268962842754634,1,1
0.7236806125218741,0.9808574499121352,-0.02078932941968023,-0.025589032907305995,-0.01957135050055353,0.6513510350957358,0.9619727721421419,0.2024,0.1072,0.2234,0.3922924901185771,0.18054162487462388,0.10757271815446338,0.10573122529644269,0.25555555555555554,0.19899244332493704,1.2225271426596873,0.7807368884185236,0.9717710606525529,0.5352105281847704,-0.32340512685417533,-0.01932814097224382,0,1
0.8598837209293962,1.1560232177402852,0.01621302048095402,0.06017668854994415,0.004723020450814319,0.7078188361110834,0.9917459244840905,0.2072,0.11,0.2188,0.4140926640926641,0.1677598385469223,0.10696266397578204,0.12162162162162163,0.2586466165413534,0.23076923076923078,1.424534114200144,0.9323333321228651,1.1401831753770457,0.645985373640706,-0.15095810709767152,0.14498585459891353,1,1
0.6587802313337137,1.0128352618742207,0.0273745473215841,-0.008405425127233667,0.03671433836433981,0.684785725221791,1.0015209792350204,0.207,0.1082,0.2258,0.38067632850241545,0.1853720050441362,0.10794451450189155,0.10917874396135266,0.2693877551020408,0.19543147208121828,1.2571845072331749,0.8100100705118042,0.8840367043742042,0.4871910185441324,-0.41736528821188235,0.012753588028225153,0,1
0.9932353722588202,1.1456680880191905,0.01404827341953198,0.029161699089412185,0.010274638767142496,0.750290474359814,0.9355403654453309,0.1998,0.1092,0.218,0.3833833833833834,0.17670582354411396,0.10647338165458635,0.12012012012012012,0.2362093352192362,0.2349869451697128,1.416822368675962,0.9202607205357117,1.328839363813764,0.7390068740293603,-0.006787611545312776,0.13598794983238507,1,1
0.7611990034733529,1.0800517218121013,0.02454302729495284,0.040183792240263395,0.0204203793702728,0.6329399845310076,0.9883109229951043,0.2086,0.1072,0.2294,0.40939597315436244,0.1819560272934041,0.10563558251200404,0.11313518696069032,0.25972222222222224,0.2107728337236534,1.3371429965838948,0.8664567385236756,1.0108210198702732,0.5701294628901249,-0.27286045271318965,0.07700893055617221,1,1
0.6002051282039323,0.9321990627255218,-0.02322286740218731,-0.025294689452212978,-0.022708790737752584,0.6774594238504793,0.9307824062916404,0.1988,0.1132,0.2182,0.4044265593561368,0.17199201198202696,0.1145781328007988,0.10764587525150905,0.2830188679245283,0.19154228855721392,1.1605082597987753,0.7427774763346822,0.806287457962992,0.44341807543668516,-0.5104838018538703,-0.07020890048755292,0,1
0.6579439252317063,1.051940435846997,-0.024652259286516133,-0.01066080988487832,-0.028123926961310934,0.7164542479878475,0.9404583742725511,0.1988,0.1048,0.2188,0.3933601609657948,0.17548676984523215,0.1038442336495257,0.10865191146881288,0.24893314366998578,0.17902813299232737,1.3113387702891162,0.8373489629525582,0.8935539378867345,0.48035668364237843,-0.4186355713008558,0.050636492795246894,0,1
0.580116959062576,0.9189258205974917,-0.024857753762592465,0.0035719412601659525,-0.03167439524213806,0.6357289984661603,0.9733676567360062,0.1934,0.1034,0.2138,0.4157187176835574,0.16538556905529384,0.10488470121497645,0.09720785935884178,0.2563718140929535,0.16666666666666666,1.1576208680133093,0.7225739105227762,0.791330184006042,0.4213963144512793,-0.5445255422148519,-0.08454987740605627,0,1
0.6341551630589045,1.0729966446743708,0.016346737186481105,0.019434476992682134,0.015580583075806164,0.7017175668148787,0.990527200138862,0.1988,0.112,0.2262,0.3953722334004024,0.18422366450324512,0.11058412381427858,0.11770623742454728,0.2872628726287263,0.2035623409669211,1.3282244699373762,0.8607574322163769,0.8469971186896555,0.4713242839317773,-0.4554616178020792,0.07045533659275964,0,1
0.8756662678112884,1.247524737057915,0.0014567219662954983,0.045230748313629936,-0.00976174709759423,0.7239209339512848,0.947242305216315,0.204,0.106,0.2216,0.40098039215686276,0.1756281407035176,0.10150753768844221,0.12352941176470589,0.24892703862660945,0.22493887530562348,1.5392535022163747,1.004981945178948,1.1661575394601496,0.6544692743756815,-0.13277023345249037,0.2211613777518805,1,0
0.8354933992390781,1.024755154903248,0.019777631706645364,0.020858148116642095,0.019516558335171113,0.6866206979800327,0.9955029215660176,0.1946,0.103,0.2178,0.40082219938335045,0.17357834616339707,0.102557735286814,0.10483042137718397,0.22746781115879827,0.19743589743589743,1.2833588424478266,0.8114371335877114,1.1309394422509722,0.6132483325999353,-0.1797328313500355,0.02445371079048507,1,1
0.37904124861052674,0.7807231983703015,-0.011864202954889937,-0.07144584289047642,0.003217866301987846,0.55931639875181,1.008621952155059,0.202,0.1022,0.2182,0.3920792079207921,0.17418546365914786,0.10651629072681704,0.08514851485148515,0.2805755395683453,0.12878787878787878,0.9901990800588996,0.6089722420951296,0.5274063006587857,0.26826088059657344,-0.9701102444378759,-0.24753461146414024,0,0
0.7161407217252364,1.228089967180998,-0.005100996750285109,0.03225934136768301,-0.014324621372925617,0.6527854063344876,0.996138645165008,0.198,0.1032,0.224,0.41818181818181815,0.17605985037406482,0.09925187032418953,0.1191919191919192,0.2535410764872521,0.1956521739130435,1.5229757818350769,0.9837373095840599,0.9601472413984259,0.5306718371364879,-0.3338785926102988,0.20546009021804368,0,1
0.8721197354668204,1.2278516924039562,0.002931037393773853,0.015407660983862728,-4.135710603788077e-4,0.7138617764029926,0.9919350026995701,0.2114,0.106,0.2252,0.4105960264900662,0.17550088764899824,0.10169921379660157,0.12204351939451277,0.24566473988439305,0.22119815668202766,1.5123327629054317,0.9910771355270147,1.1578047388442096,0.6541859509025009,-0.13682855318433215,0.20526605077345067,1,1
0.5526960784301683,1.0328574080598352,0.0031688094252524334,0.04234050700354042,-0.007156204619264718,0.6767094183466185,0.9618281257181736,0.2086,0.1106,0.2236,0.4161073825503356,0.1728582259287339,0.10993176648976498,0.11313518696069032,0.2807017543859649,0.1774193548387097,1.2776053374433494,0.8292338524383369,0.7415312426554584,0.4087903054207615,-0.5929470154636075,0.03232914388141919,0,1
0.6935715536851323,1.1565818303684687,1.5701376620458552e-4,-0.0040593238268407895,0.0012243072421383773,0.6174881273581688,0.9469458567291966,0.202,0.1046,0.22,0.401980198019802,0.17393483709273183,0.10175438596491228,0.11584158415841585,0.24927953890489912,0.18719211822660098,1.434161082979612,0.9263964557648712,0.935900552556063,0.510286169234191,-0.3659008669215313,0.14546895709798044,0,1
0.6421395172482225,0.9215807710700774,0.010346976940997033,0.02075452964908588,0.007751590233682523,0.6450139653454842,0.9474028185904139,0.1996,0.1084,0.2276,0.40380761523046094,0.18365817091454273,0.10994502748625687,0.10220440881763528,0.26258503401360545,0.18610421836228289,1.1523269649376946,0.7307593260735368,0.863534894234506,0.4737156082174367,-0.44294968231598836,-0.08166485398249002,0,1
0.9060685249698913,1.1648854654952623,0.01499710610047167,0.022001603636061254,0.013302525723009112,0.7120739731063518,0.9989631919869965,0.1948,0.1004,0.218,0.38295687885010266,0.1780923994038748,0.09761549925484352,0.11190965092402463,0.22873082287308227,0.21179624664879357,1.4533247149543405,0.9267484322328318,1.2238795829503595,0.66666511853461,-0.09864034117470762,0.15262276930503277,1,1
0.6094108405328164,1.0391296116630637,-0.0021240416140536423,0.04557462650176845,-0.014078535223871987,0.6043728140597155,0.9772849203389053,0.2004,0.10780000000000001,0.219,0.41317365269461076,0.17033516758379189,0.10705352676338169,0.11077844311377245,0.2790014684287812,0.19082125603864733,1.2919097740819803,0.8295580917082935,0.8173780085383866,0.451114466767992,-0.4952626237262338,0.03838345088459008,0,1
0.49869354236526525,0.8490826983877103,-0.006266078656878956,-0.024706615876947093,-0.001434862696649091,0.608550583982281,0.977294644036799,0.2076,0.1116,0.219,0.3911368015414258,0.17390206966178698,0.11484098939929328,0.09922928709055877,0.2728592162554427,0.15763546798029557,1.0597647393082532,0.6744877580992865,0.6801931951841238,0.3618023761639189,-0.6957635154506033,-0.16359869059743462,0,1
0.5891113892348382,1.0446109532080594,0.01761577433461448,0.014710903313388115,0.01832752560077154,0.6323498082842975,1.0044687460520387,0.1968,0.1054,0.2246,0.4186991869918699,0.17704183266932272,0.10458167330677291,0.10873983739837398,0.26441631504922647,0.17475728155339806,1.3029596368992367,0.8309302181561579,0.7953137994806243,0.43266384300816363,-0.5291399973620765,0.0436445225175097,0,1
0.690716508758963,0.9872819343829925,9.623823626626804e-4,-0.006827888867599263,0.0029050836839523897,0.6744208180141853,0.9561820267440219,0.1996,0.1082,0.2182,0.3897795591182365,0.17541229385307347,0.10844577711144428,0.10721442885771543,0.26638176638176636,0.20051413881748073,1.2304175036366047,0.7859138793635356,0.9287388626790004,0.5100487312643269,-0.37002580168310656,-0.012799632533771761,0,1
0.5297516835634815,0.9139831578775248,-0.00898109381649905,-0.03489072563065834,-0.0023654534562178534,0.6015969395986142,0.9997899872441032,0.2034,0.1122,0.2198,0.41297935103244837,0.1704745166959578,0.1139844338438363,0.10521140609636184,0.28424153166421207,0.1738095238095238,1.1378025423086968,0.728282817375742,0.7140986211190719,0.38968252364958067,-0.6353469038048353,-0.0899431345276047,0,1
0.9311771492216113,1.3842387763332853,-0.0149554607709171,0.02564443593641971,-0.024565676241835064,0.7537542411973857,0.9813958229620534,0.1914,0.1016,0.216,0.400208986415883,0.17239673509769973,0.0954736581746228,0.12748171368861025,0.24533715925394547,0.23237597911227154,1.7146909995499862,1.1105710803665214,1.2458316162745926,0.692638132684914,-0.07130574137219053,0.32515036856690926,1,0
0.6438862680079123,0.9835514029620807,-0.0073964575749377185,-0.030703547901729807,-0.0010959636451341652,0.6105973375278735,1.0201544681501202,0.2128,0.1084,0.222,0.3956766917293233,0.17505081300813008,0.10873983739837398,0.10714285714285714,0.26705370101596515,0.19002375296912113,1.2197289512922553,0.7873599949391813,0.8632084591624131,0.4770007698088374,-0.44023317094602216,-0.01658537717861474,0,1
0.6966638631886527,1.0833090928360034,0.024047290365623114,0.018404937945482366,0.025523727271927924,0.7077726286098033,0.9801683228122193,0.2074,0.103,0.2266,0.38476374156219867,0.18521322230633358,0.10143830431491295,0.10896817743490839,0.23705722070844687,0.17794486215538846,1.3464921872847522,0.8653292027003691,0.9442126124078639,0.5097648510239984,-0.3614522468306074,0.08002033157950433,0,1
